actor_loss,frame,step,total_time
43.460289001464844,0,0.0,2.208573818206787
42.864241118478304,100,100.0,2.553191900253296
42.505354135343346,200,200.0,2.872860908508301
42.39686406957041,300,300.0,3.215571880340576
42.37533350274114,400,400.0,3.5560200214385986
42.335479056481084,500,500.0,3.900657892227173
42.26728190053807,600,600.0,4.238254070281982
42.14383965671652,700,700.0,4.559481143951416
42.25006424554504,800,800.0,4.897069931030273
42.16925634251963,900,900.0,5.246490955352783
42.03161224516312,1000,1000.0,5.579087018966675
42.09439064252494,1100,1100.0,5.895666837692261
42.17574718210957,1200,1200.0,6.22117805480957
42.1253772773365,1300,1300.0,6.536037921905518
42.15570725544845,1400,1400.0,6.876745939254761
42.07444982245417,1500,1500.0,7.21252703666687
42.05341554396223,1600,1600.0,7.565002918243408
42.08863320681128,1700,1700.0,7.885239124298096
41.96923378670569,1800,1800.0,8.201889991760254
41.81251661848314,1900,1900.0,8.535751819610596
41.989337694526895,2000,2000.0,10.635040998458862
41.96380698326791,2100,2100.0,10.958446979522705
42.0994659272751,2200,2200.0,11.282093048095703
41.80319463144435,2300,2300.0,11.618849039077759
41.85836486061021,2400,2400.0,11.943219900131226
41.959493391584644,2500,2500.0,12.279774904251099
42.00667753314028,2600,2600.0,12.6095290184021
41.97779109690449,2700,2700.0,12.944494009017944
41.86996814992168,2800,2800.0,13.27112078666687
41.80594393286375,2900,2900.0,13.62329912185669
41.80856855789033,3000,3000.0,13.942022800445557
41.89469717044641,3100,3100.0,14.256650924682617
41.69764690588016,3200,3200.0,14.575857877731323
41.69133501713819,3300,3300.0,14.886512756347656
41.82820646833665,3400,3400.0,15.220101118087769
41.77593873278929,3500,3500.0,15.543023109436035
41.8816169134461,3600,3600.0,15.858529090881348
41.56193931504051,3700,3700.0,16.17348885536194
41.71346109220297,3800,3800.0,16.487668991088867
42.01985130687751,3900,3900.0,16.801915884017944
41.713321194790375,4000,4000.0,18.83103895187378
41.73708811844929,4100,4100.0,19.154839992523193
41.71265823062104,4200,4200.0,19.479910850524902
41.866874468208536,4300,4300.0,19.8465359210968
41.86188136941136,4400,4400.0,20.194960117340088
41.56665220355043,4500,4500.0,20.55569100379944
41.651294179482036,4600,4600.0,20.913809776306152
41.658421733591815,4700,4700.0,21.28761911392212
41.61476131476978,4800,4800.0,21.64128589630127
41.80988179575099,4900,4900.0,22.00978398323059
41.674952025460726,5000,5000.0,22.36986804008484
41.616965416634436,5100,5100.0,22.718816995620728
41.64652841398031,5200,5200.0,23.080891847610474
41.701191854949045,5300,5300.0,23.421859979629517
41.58942677715037,5400,5400.0,23.781213998794556
41.55162784840801,5500,5500.0,24.162296056747437
41.7118714965216,5600,5600.0,24.527200937271118
41.6906160788961,5700,5700.0,24.894774913787842
41.43169984723082,5800,5800.0,25.270182847976685
41.49847415886303,5900,5900.0,25.625571966171265
41.5574244130956,6000,6000.0,27.807687997817993
41.461259936342145,6100,6100.0,28.171623945236206
41.52821984621558,6200,6200.0,28.543215036392212
41.77535629272461,6300,6300.0,28.903976917266846
41.50117130090695,6400,6400.0,29.27194380760193
41.433177910228764,6500,6500.0,29.65412402153015
41.52096436755492,6600,6600.0,30.025686025619507
41.49023191999681,6700,6700.0,30.36447310447693
41.34792860427705,6800,6800.0,30.73099684715271
41.39864232280467,6900,6900.0,31.06875705718994
41.380930419015414,7000,7000.0,31.432307958602905
41.51142739777518,7100,7100.0,31.815528869628906
41.3815126702337,7200,7200.0,32.238056898117065
41.574684029758565,7300,7300.0,32.6156530380249
41.392500131437096,7400,7400.0,32.97837805747986
41.27333095286152,7500,7500.0,33.33823299407959
41.44643575838297,7600,7600.0,33.71106505393982
41.48399088642385,7700,7700.0,34.06537914276123
41.53280737848565,7800,7800.0,34.44471192359924
41.434003848840696,7900,7900.0,34.82573390007019
41.261812455583325,8000,8000.0,36.75447702407837
41.37692713973546,8100,8100.0,37.14293885231018
41.470563303125964,8200,8200.0,37.52290987968445
41.46609043838954,8300,8300.0,37.892478942871094
41.30378420990292,8400,8400.0,38.24766802787781
41.429957928043784,8500,8500.0,38.60069799423218
41.360361495820605,8600,8600.0,39.02248287200928
41.52436526459042,8700,8700.0,39.439781188964844
41.271847451087275,8800,8800.0,39.82426905632019
41.18936093018787,8900,8900.0,40.201196908950806
41.35442654449161,9000,9000.0,40.54793906211853
41.46232166856822,9100,9100.0,40.90216016769409
41.310531691749496,9200,9200.0,41.26453495025635
41.24100603915677,9300,9300.0,41.64134693145752
41.39269683384659,9400,9400.0,41.975924015045166
41.421056577474765,9500,9500.0,42.356672048568726
41.34657181843673,9600,9600.0,42.702805042266846
41.09990627930896,9700,9700.0,43.06977891921997
41.329336525189994,9800,9800.0,43.440399169921875
41.21035592862875,9900,9900.0,43.80556583404541
41.158547089831664,10000,10000.0,45.868762731552124
41.37874335109598,10100,10100.0,46.250060081481934
41.219107146310336,10200,10200.0,46.59776520729065
41.43529763552222,10300,10300.0,46.964826822280884
41.24295999508093,10400,10400.0,47.29510283470154
41.29087463227829,10500,10500.0,47.649746894836426
41.340965384303935,10600,10600.0,48.012245893478394
41.16043105928024,10700,10700.0,48.35323905944824
41.29740089945274,10800,10800.0,48.71398901939392
41.1788271913434,10900,10900.0,49.079731941223145
41.26201176407314,11000,11000.0,49.43742799758911
41.28913735871268,11100,11100.0,49.78670001029968
41.102092591842805,11200,11200.0,50.13724493980408
41.29373826130782,11300,11300.0,50.50892376899719
41.28682863594282,11400,11400.0,50.87915277481079
41.22569860326182,11500,11500.0,51.23311495780945
