actor_loss,frame,step,total_time
42.189186096191406,0,0.0,2.0576939582824707
9.618832455413177,100,100.0,2.399083137512207
-0.09087661795760735,200,200.0,2.721571207046509
-0.46416656156577685,300,300.0,3.0393831729888916
-0.6020253495414658,400,400.0,3.3755571842193604
-0.6093921679450144,500,500.0,3.713021993637085
-0.7547112015804441,600,600.0,4.023144006729126
-0.8168675521812817,700,700.0,4.334528923034668
-0.8556632343495246,800,800.0,4.63273024559021
-0.8138376711913855,900,900.0,4.944236993789673
-0.8996793698556352,1000,1000.0,5.247582912445068
-0.9187009234239559,1100,1100.0,5.5400800704956055
-0.9268624508144832,1200,1200.0,5.830811977386475
-0.9784220539697326,1300,1300.0,6.136049032211304
-0.9693396259652506,1400,1400.0,6.456166982650757
-0.9559660946378613,1500,1500.0,6.755285024642944
-0.9858739129682579,1600,1600.0,7.062290906906128
-0.9549817180279458,1700,1700.0,7.363921165466309
-0.9707582991312046,1800,1800.0,7.672550916671753
-0.9710020429574617,1900,1900.0,8.005727052688599
-0.9750629467244195,2000,2000.0,8.455411911010742
-0.960437957898225,2100,2100.0,8.755376815795898
-0.9958768728198392,2200,2200.0,9.06557321548462
-1.0094495631090485,2300,2300.0,9.369024991989136
-0.9665630675188386,2400,2400.0,9.676331043243408
-0.993391015299476,2500,2500.0,9.97868800163269
-0.9664833283070291,2600,2600.0,10.27505898475647
-1.0035473013868426,2700,2700.0,10.607115983963013
-0.9809156694624683,2800,2800.0,10.910181045532227
-0.9855428193465318,2900,2900.0,11.213250160217285
-0.9922856933409625,3000,3000.0,11.517830848693848
-0.9714016412744427,3100,3100.0,11.824466943740845
-0.957450097961591,3200,3200.0,12.13503098487854
-0.9464268519146608,3300,3300.0,12.434293031692505
-1.0004878901314027,3400,3400.0,12.734809160232544
-1.0374590637217653,3500,3500.0,13.041117906570435
-1.0383413245182227,3600,3600.0,13.381307125091553
-0.9828633317852965,3700,3700.0,13.687457084655762
-1.0492918346778002,3800,3800.0,14.051642179489136
-1.0481042234909417,3900,3900.0,14.382807970046997
-1.0386274695986568,4000,4000.0,14.822386980056763
-1.0240521218517038,4100,4100.0,15.116731882095337
-1.0489570339127343,4200,4200.0,15.421254873275757
-1.0755381179918158,4300,4300.0,15.725413084030151
-1.0730119093809978,4400,4400.0,16.038399934768677
-1.0609781119492974,4500,4500.0,16.34557795524597
-1.0696929883543809,4600,4600.0,16.654391050338745
-1.1077039247692222,4700,4700.0,16.950531005859375
-1.1049898786119896,4800,4800.0,17.269601106643677
-1.1061187628472204,4900,4900.0,17.673476219177246
-1.1259700744458945,5000,5000.0,18.143122911453247
-1.1660727711007146,5100,5100.0,18.518615007400513
-1.1573521745677042,5200,5200.0,18.89355206489563
-1.1602482261634108,5300,5300.0,19.29985523223877
-1.1285883571841928,5400,5400.0,19.70708918571472
-1.2177714150730927,5500,5500.0,20.07420325279236
-1.1911315351429552,5600,5600.0,20.426037073135376
-1.1782751313530573,5700,5700.0,20.744513988494873
-1.2108266943752175,5800,5800.0,21.04854917526245
-1.2213918301138547,5900,5900.0,21.392954111099243
-1.220898253787862,6000,6000.0,21.866865873336792
-1.2235782524146657,6100,6100.0,22.24444603919983
-1.2137157775387906,6200,6200.0,22.6210720539093
-1.2878201674706866,6300,6300.0,23.00644302368164
-1.2202271748297284,6400,6400.0,23.37255096435547
-1.2169052834558014,6500,6500.0,23.713136911392212
-1.2132647344381502,6600,6600.0,24.06721305847168
-1.2528974272236966,6700,6700.0,24.463430881500244
-1.2899827909941721,6800,6800.0,24.810213088989258
-1.3041030186237674,6900,6900.0,25.169624090194702
-1.292628522556607,7000,7000.0,25.529967069625854
-1.282638142014494,7100,7100.0,25.88544511795044
-1.307936172084053,7200,7200.0,26.22601008415222
-1.306554078465641,7300,7300.0,26.600975036621094
-1.3240837472500187,7400,7400.0,26.98684811592102
-1.3562180299570066,7500,7500.0,27.39008092880249
-1.310838272075842,7600,7600.0,27.79611587524414
-1.2795363009566127,7700,7700.0,28.180442094802856
-1.3849883976549204,7800,7800.0,28.518566131591797
-1.3781265315442983,7900,7900.0,28.836133241653442
-1.3765855325330603,8000,8000.0,29.28898787498474
-1.4337353063101816,8100,8100.0,29.656389236450195
-1.4228634043495254,8200,8200.0,30.012368202209473
-1.4705092664992456,8300,8300.0,30.347862005233765
-1.4170380134393674,8400,8400.0,30.671236038208008
-1.46695076711107,8500,8500.0,31.007845163345337
-1.4974158831162028,8600,8600.0,31.33703088760376
-1.4702491046178459,8700,8700.0,31.682512044906616
-1.4908203742291668,8800,8800.0,32.04093313217163
-1.4755297692695466,8900,8900.0,32.41318392753601
-1.5197191509870018,9000,9000.0,32.764145851135254
-1.5334739732270193,9100,9100.0,33.135530948638916
-1.5264298597184738,9200,9200.0,33.49346613883972
-1.508452534085453,9300,9300.0,33.85650300979614
-1.5385454379686034,9400,9400.0,34.20201110839844
-1.5494564488382623,9500,9500.0,34.570399045944214
-1.5758699261315978,9600,9600.0,34.95149803161621
-1.5754805461014851,9700,9700.0,35.30912518501282
-1.5768983411316824,9800,9800.0,35.68378210067749
-1.5738550955706303,9900,9900.0,36.01169300079346
-1.6265592752116742,10000,10000.0,36.545143127441406
-1.6086901839416805,10100,10100.0,36.897032022476196
-1.6423746949375266,10200,10200.0,37.26266813278198
-1.654573686052077,10300,10300.0,37.61418294906616
-1.6496864852338735,10400,10400.0,37.987054109573364
-1.6696660943550639,10500,10500.0,38.34412121772766
-1.7012585885453932,10600,10600.0,38.703301191329956
-1.7074191027348584,10700,10700.0,39.090872049331665
