actor_loss,frame,step,total_time
48.64166259765625,0,0.0,1.8699688911437988
8.041250321829674,100,100.0,2.277606964111328
-0.3417012282822392,200,200.0,2.687591075897217
-1.2167061419770269,300,300.0,3.1027657985687256
-1.5741011211187532,400,400.0,3.524832010269165
-1.7208022705399164,500,500.0,3.9317750930786133
-1.8711604375650388,600,600.0,4.332648038864136
-2.010944630840037,700,700.0,4.742084980010986
-2.1198025788411057,800,800.0,5.15021014213562
-2.1462350647048196,900,900.0,5.558116912841797
-2.2024864265234165,1000,1000.0,5.959082126617432
-2.2950260131665976,1100,1100.0,6.366610050201416
-2.3161508494084426,1200,1200.0,6.769659042358398
-2.3063942276605287,1300,1300.0,7.174776077270508
-2.3608073326620724,1400,1400.0,7.58833909034729
-2.410415193822124,1500,1500.0,8.002255916595459
-2.4705854666115035,1600,1600.0,8.413192987442017
-2.4903950549588343,1700,1700.0,8.86182689666748
-2.526660373895475,1800,1800.0,9.26109504699707
-2.5050238996449083,1900,1900.0,9.656576156616211
-2.4729501020790328,2000,2000.0,10.580474853515625
-2.501750419635584,2100,2100.0,10.97813105583191
-2.5236589566315755,2200,2200.0,11.384589910507202
-2.5505072409563727,2300,2300.0,11.78900694847107
-2.570624009217366,2400,2400.0,12.191277027130127
-2.5442785957072043,2500,2500.0,12.6040358543396
-2.5869117396892887,2600,2600.0,13.009161949157715
-2.5609557935506992,2700,2700.0,13.406607866287231
-2.5365371231985563,2800,2800.0,13.81376600265503
-2.6047640106465555,2900,2900.0,14.215090990066528
-2.5974701772822013,3000,3000.0,14.624222040176392
-2.593153535729588,3100,3100.0,15.031891107559204
-2.588892412657785,3200,3200.0,15.437666893005371
-2.605561827669049,3300,3300.0,15.844499111175537
-2.570775652875995,3400,3400.0,16.244112968444824
-2.6386991113719374,3500,3500.0,16.644333839416504
-2.5106813010602895,3600,3600.0,17.079704999923706
-2.604573410336334,3700,3700.0,17.48570203781128
-2.596442994504872,3800,3800.0,17.888617038726807
-2.6027491659221083,3900,3900.0,18.288684129714966
-2.5946719622848056,4000,4000.0,19.603747844696045
-2.567549674817831,4100,4100.0,20.011794090270996
-2.621671298942944,4200,4200.0,20.414669036865234
-2.5788240904855257,4300,4300.0,20.817886114120483
-2.643052865963171,4400,4400.0,21.222829818725586
-2.460174362258156,4500,4500.0,21.640955924987793
-2.598519249717788,4600,4600.0,22.05593204498291
-2.5702558401787634,4700,4700.0,22.461222887039185
-2.508747675631306,4800,4800.0,22.864547967910767
-2.5398229549426845,4900,4900.0,23.269048929214478
-2.579182806581554,5000,5000.0,23.689762830734253
-2.59485125069571,5100,5100.0,24.143298864364624
-2.628836180904124,5200,5200.0,24.537338972091675
-2.603653792107459,5300,5300.0,24.940638065338135
-2.529688863471003,5400,5400.0,25.36105513572693
-2.5619336425667942,5500,5500.0,25.764703035354614
-2.6275956607100985,5600,5600.0,26.157810926437378
-2.6363601590147114,5700,5700.0,26.56186294555664
-2.5983641124007724,5800,5800.0,26.970244884490967
-2.5908286429867884,5900,5900.0,27.37067198753357
-2.599385849320062,6000,6000.0,29.057647943496704
-2.5846644250473174,6100,6100.0,29.446168899536133
-2.5781866972989373,6200,6200.0,29.862044095993042
-2.6483872526943095,6300,6300.0,30.338399171829224
-2.6617898091231242,6400,6400.0,30.810882806777954
-2.6276471213539048,6500,6500.0,31.264042139053345
-2.6093618775358296,6600,6600.0,31.726210117340088
-2.5925098622199334,6700,6700.0,32.147595167160034
-2.6407445893429293,6800,6800.0,32.59882187843323
-2.6068392838581955,6900,6900.0,33.08266806602478
-2.642208229197134,7000,7000.0,33.5682110786438
-2.5488598936855205,7100,7100.0,34.072843074798584
-2.5769518554800808,7200,7200.0,34.540685176849365
-2.6074048174489843,7300,7300.0,35.016298055648804
-2.6037563640292327,7400,7400.0,35.49248909950256
-2.6117592046756557,7500,7500.0,35.95005702972412
-2.5712114631539524,7600,7600.0,36.42920207977295
-2.554188086254762,7700,7700.0,36.91625094413757
-2.599732767237295,7800,7800.0,37.399243116378784
-2.614962100982666,7900,7900.0,37.88111186027527
-2.608775027907721,8000,8000.0,38.83119797706604
-2.6110984193216455,8100,8100.0,39.302274227142334
-2.6381112703002327,8200,8200.0,39.78080701828003
-2.5969754374853453,8300,8300.0,40.295435190200806
-2.592490925647245,8400,8400.0,40.75951290130615
-2.632121208870765,8500,8500.0,41.23356080055237
-2.6259474919574095,8600,8600.0,41.683104038238525
-2.5837618395833686,8700,8700.0,42.12697196006775
-2.5548294109873253,8800,8800.0,42.55351996421814
-2.623095646943196,8900,8900.0,43.03726816177368
-2.5971009731292725,9000,9000.0,43.469948053359985
-2.5976083904209704,9100,9100.0,43.9573130607605
-2.577586490328949,9200,9200.0,44.432080030441284
-2.6099098672961243,9300,9300.0,44.889487981796265
-2.6190255302013736,9400,9400.0,45.36844801902771
-2.597511081412287,9500,9500.0,45.81078314781189
-2.638041295627556,9600,9600.0,46.288212060928345
-2.611064341988894,9700,9700.0,46.783642053604126
-2.6433574232724633,9800,9800.0,47.25908803939819
-2.5540271442715485,9900,9900.0,47.744699001312256
-2.648560736439016,10000,10000.0,49.20014691352844
-2.6401174800230724,10100,10100.0,49.63832497596741
-2.568012575111767,10200,10200.0,50.117156982421875
-2.620985965917606,10300,10300.0,50.587372064590454
-2.6256792025991005,10400,10400.0,51.085631132125854
-2.5699671353444016,10500,10500.0,51.534395933151245
-2.6109742528141133,10600,10600.0,51.98924803733826
-2.629160449056342,10700,10700.0,52.480989933013916
-2.5562965114517966,10800,10800.0,52.95514702796936
